index,date,value,name
0,2010-01-01,5.7,Temperatur (täglicher Maximalwert; Würzburg)
1058,2012-11-24,11.3,Temperatur (täglicher Maximalwert; Würzburg)
1059,2012-11-25,15.2,Temperatur (täglicher Maximalwert; Würzburg)
1060,2012-11-26,9.1,Temperatur (täglicher Maximalwert; Würzburg)
1061,2012-11-27,8.0,Temperatur (täglicher Maximalwert; Würzburg)
1062,2012-11-28,6.4,Temperatur (täglicher Maximalwert; Würzburg)
1063,2012-11-29,4.4,Temperatur (täglicher Maximalwert; Würzburg)
1064,2012-11-30,3.2,Temperatur (täglicher Maximalwert; Würzburg)
1065,2012-12-01,2.2,Temperatur (täglicher Maximalwert; Würzburg)
1066,2012-12-02,1.5,Temperatur (täglicher Maximalwert; Würzburg)
1067,2012-12-03,2.6,Temperatur (täglicher Maximalwert; Würzburg)
1068,2012-12-04,3.1,Temperatur (täglicher Maximalwert; Würzburg)
1069,2012-12-05,2.8,Temperatur (täglicher Maximalwert; Würzburg)
1070,2012-12-06,1.0,Temperatur (täglicher Maximalwert; Würzburg)
1071,2012-12-07,-1.0,Temperatur (täglicher Maximalwert; Würzburg)
1072,2012-12-08,-3.9,Temperatur (täglicher Maximalwert; Würzburg)
1073,2012-12-09,1.6,Temperatur (täglicher Maximalwert; Würzburg)
1074,2012-12-10,2.6,Temperatur (täglicher Maximalwert; Würzburg)
1075,2012-12-11,1.2,Temperatur (täglicher Maximalwert; Würzburg)
1076,2012-12-12,-1.4,Temperatur (täglicher Maximalwert; Würzburg)
1077,2012-12-13,-2.2,Temperatur (täglicher Maximalwert; Würzburg)
1078,2012-12-14,3.4,Temperatur (täglicher Maximalwert; Würzburg)
1079,2012-12-15,9.5,Temperatur (täglicher Maximalwert; Würzburg)
1080,2012-12-16,7.4,Temperatur (täglicher Maximalwert; Würzburg)
1081,2012-12-17,7.2,Temperatur (täglicher Maximalwert; Würzburg)
1082,2012-12-18,6.4,Temperatur (täglicher Maximalwert; Würzburg)
1083,2012-12-19,5.2,Temperatur (täglicher Maximalwert; Würzburg)
1084,2012-12-20,2.1,Temperatur (täglicher Maximalwert; Würzburg)
1085,2012-12-21,2.2,Temperatur (täglicher Maximalwert; Würzburg)
1086,2012-12-22,7.0,Temperatur (täglicher Maximalwert; Würzburg)
1087,2012-12-23,13.1,Temperatur (täglicher Maximalwert; Würzburg)
1088,2012-12-24,13.0,Temperatur (täglicher Maximalwert; Würzburg)
1089,2012-12-25,15.0,Temperatur (täglicher Maximalwert; Würzburg)
1090,2012-12-26,9.0,Temperatur (täglicher Maximalwert; Würzburg)
1091,2012-12-27,8.0,Temperatur (täglicher Maximalwert; Würzburg)
1092,2012-12-28,7.6,Temperatur (täglicher Maximalwert; Würzburg)
1093,2012-12-29,9.6,Temperatur (täglicher Maximalwert; Würzburg)
1094,2012-12-30,9.5,Temperatur (täglicher Maximalwert; Würzburg)
1095,2012-12-31,8.4,Temperatur (täglicher Maximalwert; Würzburg)
1096,2013-01-01,7.4,Temperatur (täglicher Maximalwert; Würzburg)
1097,2013-01-02,5.9,Temperatur (täglicher Maximalwert; Würzburg)
1098,2013-01-03,6.9,Temperatur (täglicher Maximalwert; Würzburg)
1099,2013-01-04,9.7,Temperatur (täglicher Maximalwert; Würzburg)
1100,2013-01-05,9.3,Temperatur (täglicher Maximalwert; Würzburg)
1101,2013-01-06,7.6,Temperatur (täglicher Maximalwert; Würzburg)
1102,2013-01-07,8.3,Temperatur (täglicher Maximalwert; Würzburg)
1103,2013-01-08,4.8,Temperatur (täglicher Maximalwert; Würzburg)
1104,2013-01-09,4.9,Temperatur (täglicher Maximalwert; Würzburg)
1105,2013-01-10,3.3,Temperatur (täglicher Maximalwert; Würzburg)
1106,2013-01-11,2.1,Temperatur (täglicher Maximalwert; Würzburg)
1107,2013-01-12,-0.1,Temperatur (täglicher Maximalwert; Würzburg)
1108,2013-01-13,-1.3,Temperatur (täglicher Maximalwert; Würzburg)
1109,2013-01-14,-1.4,Temperatur (täglicher Maximalwert; Würzburg)
1110,2013-01-15,-0.1,Temperatur (täglicher Maximalwert; Würzburg)
1111,2013-01-16,-0.6,Temperatur (täglicher Maximalwert; Würzburg)
1112,2013-01-17,-1.4,Temperatur (täglicher Maximalwert; Würzburg)
1113,2013-01-18,-1.8,Temperatur (täglicher Maximalwert; Würzburg)
1114,2013-01-19,-3.2,Temperatur (täglicher Maximalwert; Würzburg)
1115,2013-01-20,-1.6,Temperatur (täglicher Maximalwert; Würzburg)
1116,2013-01-21,-0.5,Temperatur (täglicher Maximalwert; Würzburg)
1117,2013-01-22,-0.2,Temperatur (täglicher Maximalwert; Würzburg)
1118,2013-01-23,0.4,Temperatur (täglicher Maximalwert; Würzburg)
1119,2013-01-24,-1.4,Temperatur (täglicher Maximalwert; Würzburg)
1120,2013-01-25,-3.6,Temperatur (täglicher Maximalwert; Würzburg)
1121,2013-01-26,-3.2,Temperatur (täglicher Maximalwert; Würzburg)
1122,2013-01-27,2.4,Temperatur (täglicher Maximalwert; Würzburg)
1123,2013-01-28,4.7,Temperatur (täglicher Maximalwert; Würzburg)
1124,2013-01-29,9.0,Temperatur (täglicher Maximalwert; Würzburg)
1125,2013-01-30,13.5,Temperatur (täglicher Maximalwert; Würzburg)
1126,2013-01-31,9.6,Temperatur (täglicher Maximalwert; Würzburg)
1127,2013-02-01,7.5,Temperatur (täglicher Maximalwert; Würzburg)
1128,2013-02-02,6.1,Temperatur (täglicher Maximalwert; Würzburg)
1129,2013-02-03,4.2,Temperatur (täglicher Maximalwert; Würzburg)
1130,2013-02-04,6.3,Temperatur (täglicher Maximalwert; Würzburg)
1131,2013-02-05,6.1,Temperatur (täglicher Maximalwert; Würzburg)
1132,2013-02-06,1.3,Temperatur (täglicher Maximalwert; Würzburg)
1133,2013-02-07,3.0,Temperatur (täglicher Maximalwert; Würzburg)
1134,2013-02-08,1.8,Temperatur (täglicher Maximalwert; Würzburg)
1135,2013-02-09,1.1,Temperatur (täglicher Maximalwert; Würzburg)
1136,2013-02-10,0.3,Temperatur (täglicher Maximalwert; Würzburg)
1137,2013-02-11,-0.2,Temperatur (täglicher Maximalwert; Würzburg)
1138,2013-02-12,-0.4,Temperatur (täglicher Maximalwert; Würzburg)
1139,2013-02-13,1.3,Temperatur (täglicher Maximalwert; Würzburg)
1140,2013-02-14,1.5,Temperatur (täglicher Maximalwert; Würzburg)
1141,2013-02-15,1.4,Temperatur (täglicher Maximalwert; Würzburg)
1142,2013-02-16,3.9,Temperatur (täglicher Maximalwert; Würzburg)
1143,2013-02-17,3.6,Temperatur (täglicher Maximalwert; Würzburg)
1144,2013-02-18,3.3,Temperatur (täglicher Maximalwert; Würzburg)
1145,2013-02-19,0.6,Temperatur (täglicher Maximalwert; Würzburg)
1146,2013-02-20,1.3,Temperatur (täglicher Maximalwert; Würzburg)
1147,2013-02-21,0.0,Temperatur (täglicher Maximalwert; Würzburg)
1148,2013-02-22,-2.1,Temperatur (täglicher Maximalwert; Würzburg)
1149,2013-02-23,-3.0,Temperatur (täglicher Maximalwert; Würzburg)
1150,2013-02-24,0.5,Temperatur (täglicher Maximalwert; Würzburg)
1151,2013-02-25,2.6,Temperatur (täglicher Maximalwert; Würzburg)
1152,2013-02-26,5.2,Temperatur (täglicher Maximalwert; Würzburg)
1153,2013-02-27,1.8,Temperatur (täglicher Maximalwert; Würzburg)
1154,2013-02-28,3.0,Temperatur (täglicher Maximalwert; Würzburg)
1155,2013-03-01,2.1,Temperatur (täglicher Maximalwert; Würzburg)
1156,2013-03-02,5.4,Temperatur (täglicher Maximalwert; Würzburg)
1157,2013-03-03,5.1,Temperatur (täglicher Maximalwert; Würzburg)
1158,2013-03-04,8.1,Temperatur (täglicher Maximalwert; Würzburg)
1159,2013-03-05,10.9,Temperatur (täglicher Maximalwert; Würzburg)
1160,2013-03-06,13.4,Temperatur (täglicher Maximalwert; Würzburg)
1161,2013-03-07,13.6,Temperatur (täglicher Maximalwert; Würzburg)
1162,2013-03-08,17.2,Temperatur (täglicher Maximalwert; Würzburg)
1163,2013-03-09,15.8,Temperatur (täglicher Maximalwert; Würzburg)
1164,2013-03-10,11.8,Temperatur (täglicher Maximalwert; Würzburg)
1165,2013-03-11,2.3,Temperatur (täglicher Maximalwert; Würzburg)
1166,2013-03-12,-2.0,Temperatur (täglicher Maximalwert; Würzburg)
1167,2013-03-13,-0.7,Temperatur (täglicher Maximalwert; Würzburg)
1168,2013-03-14,2.5,Temperatur (täglicher Maximalwert; Würzburg)
1169,2013-03-15,1.4,Temperatur (täglicher Maximalwert; Würzburg)
1170,2013-03-16,6.5,Temperatur (täglicher Maximalwert; Würzburg)
1171,2013-03-17,5.8,Temperatur (täglicher Maximalwert; Würzburg)
1172,2013-03-18,4.3,Temperatur (täglicher Maximalwert; Würzburg)
1173,2013-03-19,7.7,Temperatur (täglicher Maximalwert; Würzburg)
1174,2013-03-20,7.6,Temperatur (täglicher Maximalwert; Würzburg)
1175,2013-03-21,4.2,Temperatur (täglicher Maximalwert; Würzburg)
1176,2013-03-22,6.2,Temperatur (täglicher Maximalwert; Würzburg)
1177,2013-03-23,2.9,Temperatur (täglicher Maximalwert; Würzburg)
1178,2013-03-24,3.6,Temperatur (täglicher Maximalwert; Würzburg)
1179,2013-03-25,1.9,Temperatur (täglicher Maximalwert; Würzburg)
1180,2013-03-26,4.2,Temperatur (täglicher Maximalwert; Würzburg)
1181,2013-03-27,3.7,Temperatur (täglicher Maximalwert; Würzburg)
1182,2013-03-28,8.4,Temperatur (täglicher Maximalwert; Würzburg)
1183,2013-03-29,5.1,Temperatur (täglicher Maximalwert; Würzburg)
1184,2013-03-30,7.1,Temperatur (täglicher Maximalwert; Würzburg)
1185,2013-03-31,3.7,Temperatur (täglicher Maximalwert; Würzburg)
1186,2013-04-01,5.4,Temperatur (täglicher Maximalwert; Würzburg)
1187,2013-04-02,8.3,Temperatur (täglicher Maximalwert; Würzburg)
1188,2013-04-03,5.2,Temperatur (täglicher Maximalwert; Würzburg)
1189,2013-04-04,7.6,Temperatur (täglicher Maximalwert; Würzburg)
1190,2013-04-05,4.2,Temperatur (täglicher Maximalwert; Würzburg)
1191,2013-04-06,5.1,Temperatur (täglicher Maximalwert; Würzburg)
1192,2013-04-07,9.1,Temperatur (täglicher Maximalwert; Würzburg)
1193,2013-04-08,10.0,Temperatur (täglicher Maximalwert; Würzburg)
1194,2013-04-09,11.4,Temperatur (täglicher Maximalwert; Würzburg)
1195,2013-04-10,12.3,Temperatur (täglicher Maximalwert; Würzburg)
1196,2013-04-11,15.9,Temperatur (täglicher Maximalwert; Würzburg)
1197,2013-04-12,14.5,Temperatur (täglicher Maximalwert; Würzburg)
1198,2013-04-13,14.1,Temperatur (täglicher Maximalwert; Würzburg)
1199,2013-04-14,20.4,Temperatur (täglicher Maximalwert; Würzburg)
1200,2013-04-15,24.9,Temperatur (täglicher Maximalwert; Würzburg)
1201,2013-04-16,22.5,Temperatur (täglicher Maximalwert; Würzburg)
1202,2013-04-17,22.8,Temperatur (täglicher Maximalwert; Würzburg)
1203,2013-04-18,24.6,Temperatur (täglicher Maximalwert; Würzburg)
1204,2013-04-19,14.8,Temperatur (täglicher Maximalwert; Würzburg)
1205,2013-04-20,10.4,Temperatur (täglicher Maximalwert; Würzburg)
1206,2013-04-21,16.4,Temperatur (täglicher Maximalwert; Würzburg)
1207,2013-04-22,15.7,Temperatur (täglicher Maximalwert; Würzburg)
1208,2013-04-23,19.2,Temperatur (täglicher Maximalwert; Würzburg)
1209,2013-04-24,22.6,Temperatur (täglicher Maximalwert; Würzburg)
1210,2013-04-25,25.0,Temperatur (täglicher Maximalwert; Würzburg)
1211,2013-04-26,24.4,Temperatur (täglicher Maximalwert; Würzburg)
1212,2013-04-27,12.2,Temperatur (täglicher Maximalwert; Würzburg)
1213,2013-04-28,9.8,Temperatur (täglicher Maximalwert; Würzburg)
1214,2013-04-29,14.1,Temperatur (täglicher Maximalwert; Würzburg)
1215,2013-04-30,11.7,Temperatur (täglicher Maximalwert; Würzburg)
1216,2013-05-01,15.1,Temperatur (täglicher Maximalwert; Würzburg)
1217,2013-05-02,15.0,Temperatur (täglicher Maximalwert; Würzburg)
1218,2013-05-03,16.8,Temperatur (täglicher Maximalwert; Würzburg)
1219,2013-05-04,13.9,Temperatur (täglicher Maximalwert; Würzburg)
1220,2013-05-05,20.4,Temperatur (täglicher Maximalwert; Würzburg)
1221,2013-05-06,23.3,Temperatur (täglicher Maximalwert; Würzburg)
1222,2013-05-07,19.2,Temperatur (täglicher Maximalwert; Würzburg)
1223,2013-05-08,23.4,Temperatur (täglicher Maximalwert; Würzburg)
1224,2013-05-09,21.4,Temperatur (täglicher Maximalwert; Würzburg)
1225,2013-05-10,17.9,Temperatur (täglicher Maximalwert; Würzburg)
1226,2013-05-11,17.1,Temperatur (täglicher Maximalwert; Würzburg)
1227,2013-05-12,13.6,Temperatur (täglicher Maximalwert; Würzburg)
1228,2013-05-13,12.9,Temperatur (täglicher Maximalwert; Würzburg)
1229,2013-05-14,17.6,Temperatur (täglicher Maximalwert; Würzburg)
1230,2013-05-15,22.7,Temperatur (täglicher Maximalwert; Würzburg)
1231,2013-05-16,21.9,Temperatur (täglicher Maximalwert; Würzburg)
1232,2013-05-17,17.0,Temperatur (täglicher Maximalwert; Würzburg)
1233,2013-05-18,20.1,Temperatur (täglicher Maximalwert; Würzburg)
1234,2013-05-19,22.7,Temperatur (täglicher Maximalwert; Würzburg)
1235,2013-05-20,16.2,Temperatur (täglicher Maximalwert; Würzburg)
1236,2013-05-21,15.9,Temperatur (täglicher Maximalwert; Würzburg)
1237,2013-05-22,12.9,Temperatur (täglicher Maximalwert; Würzburg)
1238,2013-05-23,12.2,Temperatur (täglicher Maximalwert; Würzburg)
1239,2013-05-24,12.2,Temperatur (täglicher Maximalwert; Würzburg)
1240,2013-05-25,14.7,Temperatur (täglicher Maximalwert; Würzburg)
1241,2013-05-26,9.1,Temperatur (täglicher Maximalwert; Würzburg)
1242,2013-05-27,16.4,Temperatur (täglicher Maximalwert; Würzburg)
1243,2013-05-28,20.3,Temperatur (täglicher Maximalwert; Würzburg)
1244,2013-05-29,13.1,Temperatur (täglicher Maximalwert; Würzburg)
1245,2013-05-30,17.1,Temperatur (täglicher Maximalwert; Würzburg)
1246,2013-05-31,15.7,Temperatur (täglicher Maximalwert; Würzburg)
1247,2013-06-01,13.7,Temperatur (täglicher Maximalwert; Würzburg)
1248,2013-06-02,16.0,Temperatur (täglicher Maximalwert; Würzburg)
1249,2013-06-03,13.5,Temperatur (täglicher Maximalwert; Würzburg)
1250,2013-06-04,20.9,Temperatur (täglicher Maximalwert; Würzburg)
1251,2013-06-05,22.4,Temperatur (täglicher Maximalwert; Würzburg)
1252,2013-06-06,23.7,Temperatur (täglicher Maximalwert; Würzburg)
1253,2013-06-07,24.3,Temperatur (täglicher Maximalwert; Würzburg)
1254,2013-06-08,25.6,Temperatur (täglicher Maximalwert; Würzburg)
1255,2013-06-09,21.4,Temperatur (täglicher Maximalwert; Würzburg)
1256,2013-06-10,16.6,Temperatur (täglicher Maximalwert; Würzburg)
1257,2013-06-11,21.1,Temperatur (täglicher Maximalwert; Würzburg)
1258,2013-06-12,24.0,Temperatur (täglicher Maximalwert; Würzburg)
1259,2013-06-13,27.5,Temperatur (täglicher Maximalwert; Würzburg)
1260,2013-06-14,18.8,Temperatur (täglicher Maximalwert; Würzburg)
1261,2013-06-15,23.4,Temperatur (täglicher Maximalwert; Würzburg)
1262,2013-06-16,25.4,Temperatur (täglicher Maximalwert; Würzburg)
1263,2013-06-17,32.6,Temperatur (täglicher Maximalwert; Würzburg)
1264,2013-06-18,34.1,Temperatur (täglicher Maximalwert; Würzburg)
1265,2013-06-19,35.1,Temperatur (täglicher Maximalwert; Würzburg)
1266,2013-06-20,31.3,Temperatur (täglicher Maximalwert; Würzburg)
1267,2013-06-21,23.9,Temperatur (täglicher Maximalwert; Würzburg)
1268,2013-06-22,24.0,Temperatur (täglicher Maximalwert; Würzburg)
1269,2013-06-23,21.0,Temperatur (täglicher Maximalwert; Würzburg)
1270,2013-06-24,18.3,Temperatur (täglicher Maximalwert; Würzburg)
1271,2013-06-25,17.1,Temperatur (täglicher Maximalwert; Würzburg)
1272,2013-06-26,15.0,Temperatur (täglicher Maximalwert; Würzburg)
1273,2013-06-27,17.4,Temperatur (täglicher Maximalwert; Würzburg)
1274,2013-06-28,18.8,Temperatur (täglicher Maximalwert; Würzburg)
1275,2013-06-29,19.7,Temperatur (täglicher Maximalwert; Würzburg)
1276,2013-06-30,20.0,Temperatur (täglicher Maximalwert; Würzburg)
1277,2013-07-01,24.7,Temperatur (täglicher Maximalwert; Würzburg)
1278,2013-07-02,25.9,Temperatur (täglicher Maximalwert; Würzburg)
1279,2013-07-03,21.0,Temperatur (täglicher Maximalwert; Würzburg)
1280,2013-07-04,22.7,Temperatur (täglicher Maximalwert; Würzburg)
1281,2013-07-05,25.1,Temperatur (täglicher Maximalwert; Würzburg)
1282,2013-07-06,27.1,Temperatur (täglicher Maximalwert; Würzburg)
1283,2013-07-07,27.9,Temperatur (täglicher Maximalwert; Würzburg)
1284,2013-07-08,27.7,Temperatur (täglicher Maximalwert; Würzburg)
1285,2013-07-09,28.1,Temperatur (täglicher Maximalwert; Würzburg)
1286,2013-07-10,28.1,Temperatur (täglicher Maximalwert; Würzburg)
1287,2013-07-11,22.5,Temperatur (täglicher Maximalwert; Würzburg)
1288,2013-07-12,24.1,Temperatur (täglicher Maximalwert; Würzburg)
1289,2013-07-13,25.9,Temperatur (täglicher Maximalwert; Würzburg)
1290,2013-07-14,27.1,Temperatur (täglicher Maximalwert; Würzburg)
1291,2013-07-15,26.2,Temperatur (täglicher Maximalwert; Würzburg)
1292,2013-07-16,27.8,Temperatur (täglicher Maximalwert; Würzburg)
1293,2013-07-17,29.1,Temperatur (täglicher Maximalwert; Würzburg)
1294,2013-07-18,30.1,Temperatur (täglicher Maximalwert; Würzburg)
1295,2013-07-19,30.2,Temperatur (täglicher Maximalwert; Würzburg)
1296,2013-07-20,29.2,Temperatur (täglicher Maximalwert; Würzburg)
1297,2013-07-21,31.0,Temperatur (täglicher Maximalwert; Würzburg)
1298,2013-07-22,33.0,Temperatur (täglicher Maximalwert; Würzburg)
1299,2013-07-23,32.4,Temperatur (täglicher Maximalwert; Würzburg)
1300,2013-07-24,29.6,Temperatur (täglicher Maximalwert; Würzburg)
1301,2013-07-25,30.8,Temperatur (täglicher Maximalwert; Würzburg)
1302,2013-07-26,32.7,Temperatur (täglicher Maximalwert; Würzburg)
1303,2013-07-27,36.5,Temperatur (täglicher Maximalwert; Würzburg)
1304,2013-07-28,31.4,Temperatur (täglicher Maximalwert; Würzburg)
1305,2013-07-29,21.0,Temperatur (täglicher Maximalwert; Würzburg)
1306,2013-07-30,25.3,Temperatur (täglicher Maximalwert; Würzburg)
1307,2013-07-31,25.1,Temperatur (täglicher Maximalwert; Würzburg)
1308,2013-08-01,31.5,Temperatur (täglicher Maximalwert; Würzburg)
1309,2013-08-02,35.3,Temperatur (täglicher Maximalwert; Würzburg)
1310,2013-08-03,31.3,Temperatur (täglicher Maximalwert; Würzburg)
1311,2013-08-04,28.0,Temperatur (täglicher Maximalwert; Würzburg)
1312,2013-08-05,31.0,Temperatur (täglicher Maximalwert; Würzburg)
1313,2013-08-06,32.6,Temperatur (täglicher Maximalwert; Würzburg)
1314,2013-08-07,27.4,Temperatur (täglicher Maximalwert; Würzburg)
1315,2013-08-08,23.0,Temperatur (täglicher Maximalwert; Würzburg)
1316,2013-08-09,22.0,Temperatur (täglicher Maximalwert; Würzburg)
1317,2013-08-10,25.2,Temperatur (täglicher Maximalwert; Würzburg)
1318,2013-08-11,22.3,Temperatur (täglicher Maximalwert; Würzburg)
1319,2013-08-12,25.1,Temperatur (täglicher Maximalwert; Würzburg)
1320,2013-08-13,21.2,Temperatur (täglicher Maximalwert; Würzburg)
1321,2013-08-14,22.0,Temperatur (täglicher Maximalwert; Würzburg)
1322,2013-08-15,24.1,Temperatur (täglicher Maximalwert; Würzburg)
1323,2013-08-16,27.9,Temperatur (täglicher Maximalwert; Würzburg)
1324,2013-08-17,29.2,Temperatur (täglicher Maximalwert; Würzburg)
1325,2013-08-18,24.9,Temperatur (täglicher Maximalwert; Würzburg)
1326,2013-08-19,21.8,Temperatur (täglicher Maximalwert; Würzburg)
1327,2013-08-20,21.0,Temperatur (täglicher Maximalwert; Würzburg)
1328,2013-08-21,23.4,Temperatur (täglicher Maximalwert; Würzburg)
1329,2013-08-22,24.9,Temperatur (täglicher Maximalwert; Würzburg)
1330,2013-08-23,23.4,Temperatur (täglicher Maximalwert; Würzburg)
1331,2013-08-24,26.1,Temperatur (täglicher Maximalwert; Würzburg)
1332,2013-08-25,17.2,Temperatur (täglicher Maximalwert; Würzburg)
1333,2013-08-26,19.1,Temperatur (täglicher Maximalwert; Würzburg)
1334,2013-08-27,19.6,Temperatur (täglicher Maximalwert; Würzburg)
1335,2013-08-28,21.8,Temperatur (täglicher Maximalwert; Würzburg)
1336,2013-08-29,24.1,Temperatur (täglicher Maximalwert; Würzburg)
1337,2013-08-30,24.7,Temperatur (täglicher Maximalwert; Würzburg)
1338,2013-08-31,21.6,Temperatur (täglicher Maximalwert; Würzburg)
1339,2013-09-01,18.6,Temperatur (täglicher Maximalwert; Würzburg)
1340,2013-09-02,21.8,Temperatur (täglicher Maximalwert; Würzburg)
1341,2013-09-03,24.7,Temperatur (täglicher Maximalwert; Würzburg)
1342,2013-09-04,26.5,Temperatur (täglicher Maximalwert; Würzburg)
1343,2013-09-05,28.0,Temperatur (täglicher Maximalwert; Würzburg)
1344,2013-09-06,29.1,Temperatur (täglicher Maximalwert; Würzburg)
1345,2013-09-07,27.0,Temperatur (täglicher Maximalwert; Würzburg)
1346,2013-09-08,22.5,Temperatur (täglicher Maximalwert; Würzburg)
1347,2013-09-09,18.0,Temperatur (täglicher Maximalwert; Würzburg)
1348,2013-09-10,16.4,Temperatur (täglicher Maximalwert; Würzburg)
1349,2013-09-11,15.7,Temperatur (täglicher Maximalwert; Würzburg)
1350,2013-09-12,16.9,Temperatur (täglicher Maximalwert; Würzburg)
1351,2013-09-13,18.3,Temperatur (täglicher Maximalwert; Würzburg)
1352,2013-09-14,17.6,Temperatur (täglicher Maximalwert; Würzburg)
